"Date","State","City","Summary","time","altitude","reporter","relative_location","evasive_action","disposition","report_type"
2025-06-13,"WASHINGTON","RENTON","PRELIM INFO FROM FAA OPS: RENTON, WA/UAS SIGHTING/1555P/RENTON ATCT ADVISED, CESSNA C172, TIW - TIW, REPORTED YELLOW UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,800 FEET 5 SE RNT. NO EVASIVE ACTION REPORTED. LEOS NOTIFIED.","1555P","800 FEET","TIW","5 SE RNT",NA,NA,"PRELIM INFO"
2025-06-13,"TEXAS","HOUSTON","PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1831C/HOUSTON ATCT ADVISED, E145, BTR - IAH, REPORTED UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT AT 6,000 FT 10 SE IAH. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.","1831C","000 FT","IAH","10 SE IAH","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-13,"CALIFORNIA","POMONA","PRELIM INFO FROM FAA OPS: POMONA, CA/UAS SIGHTING/2115P/SOCAL TRACON ADVISED, BEECHCRAFT BE20, CNO - CNO, REPORTED UAS WHILE SE BOUND AT 5,000 FEET 3 S POMONA VORTAC (POM). NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC MO/RC","2115P","000 FEET","CNO","3 S POMONA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-14,"KENTUCKY","LEXINGTON","PRELIM INFO FROM FAA OPS: LEXINGTON, KY/UAS SIGHTING/1208E/INDIANAPOLIS ARTCC ADVISED, CESSNA C560, SDF - HPN, REPORTED A QUADCOPTER UAS BELOW ACFT WHILE E BOUND AT 15,000 FEET 40 W LEXINGTON VOR/DME. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC PM/JR","1208E","000 FEET","HPN","40 W LEXINGTON","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-14,"TEXAS","HOUSTON","PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1330C/HOUSTON TRACON ADVISED, BEECH BE9L, REPORTED UAS FROM THE 9 O'CLOCK POSITION WHILE E BOUND AT 6,000 FEET 6 WSW HOU. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.","1330C","000 FEET",NA,"6 WSW HOU","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-14,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1725C/CHICAGO TRACON ADVISED, B737, BOS - MDW, REPORTED A UAS FROM THE 3 O'CLOCK POSITION 200 FEET BELOW WHILE S BOUND AT 3,000 FEET 8 S MDW. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.","1725C","200 FEET","MDW","8 S MDW","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-14,"HAWAII","HONOLULU","PRELIM INFO FROM FAA OPS: HONOLULU, HI/UAS SIGHTING/1425L/HONOLULU CONTROL FACILITY ADVISED, B38M, HNL - SMF, REPORTED A RED UAS FROM THE 10 O'CLOCK POSITION WHILE SSE BOUND AT 2,500 FEET 5 SE HNL. NO EVASIVE ACTION TAKEN. LOCAL LEO NOTIFIED.","1425L","500 FEET","SMF","5 SE HNL","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-14,"TEXAS","HOUSTON","PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1927C/HOUSTON TRACON ADVISED, A320, IAH - BWI, REPORTED A BLACK UAS 300 FEET BELOW WHILE NE BOUND AT 7,000 FEET 15 NE IAH. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.","1927C","300 FEET","BWI","15 NE IAH","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-14,"ALABAMA","DOTHAN","PRELIM INFO FROM FAA OPS: DOTHAN, AL/UAS SIGHTING/LATE REPORT - 1600C/JACKSONVILLE ARTCC ADVISED, BEECH BE58, ECP - RYY, REPORTED GREY UAS WHILE N BOUND AT 9,000 FEET 7 WSW WIREGRASS VORTAC (RRS). NO EVASIVE ACTION TAKEN. HOUSTON COUNTY SHERIFF NOTIFIED.","1600C","000 FEET","RYY","7 WSW WIREGRASS","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-15,"ILLINOIS","CHICAGO/PROSPECT HEIGHTS/WHEELING","PRELIM INFO FROM FAA OPS: CHICAGO/PROSPECT HEIGHTS/WHEELING, IL/UAS SIGHTING/1150C/CHICAGO TRACON ADVISED, BEECH BE33, REPORTED RED UAS WHILE NW BOUND AT 3,000 FEET 7 NNW PWK. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.","1150C","000 FEET",NA,"7 NNW PWK","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-15,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1210C/OHARE ATCT ADVISED, CRJ7, GSO - ORD, REPORTED UAS FROM THE 9 O'CLOCK WHILE E BOUND AT FL230 4 W ORD. NO EVASIVE ACTION TAKEN. CHICAGO PD NOTIFIED.","1210C",NA,"ORD","4 W ORD","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-15,"COLORADO","DENVER","PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1412M/DENVER ATCT ADVISED, B38M, LGA - DEN, REPORTED BLACK UAS FROM THE 12 O'CLOCK WHILE S BOUND AT 6,500 FEET 4 N DEN. LEO NOTIFICATION NOT SPECIFIED. WOC JR/PM","1412M","500 FEET","DEN","4 N DEN",NA,NA,"PRELIM INFO"
2025-06-15,"NORTH CAROLINA","RALEIGH/DURHAM","PRELIM INFO FROM FAA OPS: RALEIGH-DURHAM, NC/UAS SIGHTING/1700E/RALEIGH ATCT ADVISED, E170, IAD - RDU, REPORTED A BLUE AND WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE NE BOUND AT 3,000 FEET 9 E RDU. NO EVASIVE ACTION TAKEN. WAKE COUNTY SHERIFF NOTIFIED.","1700E","000 FEET","RDU","9 E RDU","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-15,"CALIFORNIA","SANTA MONICA","PRELIM INFO FROM FAA OPS: SANTA MONICA, CA/UAS SIGHTING/1543P/SANTA MONICA ATCT ADVISED, PILATUS PC12, REPORTED A GRAY UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 500 FEET 1 NNE SMO. NO EVASIVE ACTION TAKEN. SANTA MONICA ARPT PD NOTIFIED.","1543P","500 FEET",NA,"1 NNE SMO","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-15,"OREGON","PORTLAND","PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS SIGHTING/1550P/TROUTDALE FCT ADVISED, BELL B407, REPORTED A RED UAS WHILE E BOUND AT 12,000 FEET 3 SW TTD. NO EVASIVE ACTION TAKEN. PORTLAND BUREAU EMERGENCY COMMS CENTER NOTIFIED.","1550P","000 FEET",NA,"3 SW TTD","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-15,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1812C/CHICAGO ATCT ADVISED, CRJ7, LEX - ORD, POST-LANDING REPORTED A BLACK UAS AT 1,000 FEET 2 W ORD VCNTY RUNWAY'S 9C AND 9R. NO EVASIVE ACTION TAKEN. NO IMPACT TO NAS. WOOD DALE PD NOTIFIED.","1812C","000 FEET",NA,"2 W ORD","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-16,"SOUTH CAROLINA","FLORENCE","PRELIM INFO FROM FAA OPS: FLORENCE, SC/UAS SIGHTING/1003E/FLORENCE ATCT ADVISED, E145, CLT - FLO, REPORTED UAS FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 1,500 FEET 4 NW FLO. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC SJ/KC","1003E","500 FEET","FLO","4 NW FLO","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-16,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1047C/CHICAGO TRACON ADVISED, A20N, ATL - ORD, REPORTED UAS WHILE E BOUND AT 8,500 FEET 7 SE ORD. NO EVASIVE ACTION TAKEN. LEO NOTIFIED.","1047C","500 FEET","ORD","7 SE ORD","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-16,"TEXAS","HOUSTON","PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1220C/HOUSTON TRACON ADVISED, A319, IAH - TORONTO, CANADA (CYYZ), REPORTED A UAS AT THE 2 O'CLOCK POSITION WHILE N BOUND AT 9,000 FEET 10 NNW IAH. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.","1220C","000 FEET",NA,"10 NNW IAH","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-16,"TENNESSEE","KNOXVILLE","PRELIM INFO FROM FAA OPS: KNOXVILLE, TN/UAS SIGHTING/1510E/KNOXVILLE ATCT ADVISED, B738, DFW - TYS, OBSERVED A UAS WHILE SOUTHWEST BOUDN AT 4,000 FEET, 10 NE KNOXVILLE. NO EVASIVE ACTION REPORTED. KNOX COUNTY SHERIFF NOTIFIED.","1510E","000 FEET",NA,"10 NE KNOXVILLE",NA,NA,"PRELIM INFO"
2025-06-16,"FLORIDA","MIAMI","PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS SIGHTING/1630E/TAMIAMI ATCT ADVISED, CIRRUS S22T, TMB - TMB, REPORTED A UAS 400 FEET BELOW AT THE 9 O'CLOCK POSITION WHILE W BOUND AT 1,700 FEET 1 N TMB. NO EVASIVE ACTION TAKEN. MIAMI-DADE COUNTY SHERIFF NOTIFIED.","1630E","400 FEET","TMB","1 N TMB","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-16,"NEW YORK","NEW YORK","PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1640E/LAGUARDIA ATCT ADVISED, BCS1, DFW - LGA, REPORTED A UAS AT THE 9 O'CLOCK POSITION WHILE NE BOUND AT 2,000 FEET 4 SW LGA. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC KC/SJ","1640E","000 FEET","LGA","4 SW LGA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-16,"CALIFORNIA","SAN DIEGO","PRELIM INFO FROM FAA OPS: SAN DIEGO, CA/UAS SIGHTING/1418P/SOCAL TRACON ADVISED, CESSNA C172, REPORTED SILVER UAS AT THE 1 O'CLOCK POSITION 300 FEET BELOW ACFT WHILE S BOUND AT 3,800 FEET 10 N POGGI VORTAC (PGY). NO EVASIVE ACTION TAKEN. WOC DJ/KC","1418P","300 FEET",NA,"10 N POGGI","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-16,"CALIFORNIA","VAN NUYS","PRELIM INFO FROM FAA OPS: VAN NUYS, CA/UAS SIGHTING/1635P/BURBANK ATCT ADVISED, BEECH BE36, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE E BOUND AT 5,000 FEET 6 E VNY. NO EVASIVE ACTION TAKEN. LOS ANGELES PD NOTIFIED.","1635P","000 FEET",NA,"6 E VNY","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-17,"FLORIDA","DESTIN","PRELIM INFO FROM FAA OPS: DESTIN, FL/UAS SIGHTING/1115C/DESTIN ATCT ADVISED, CESSNA C182, REPORTED A UAS WHILE S BOUND AT 200 FEET 1 S DTS. NO EVASIVE ACTION TAKEN. OKALOOSA COUNTY SHERIFF NOTIFIED.","1115C","200 FEET",NA,"1 S DTS","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-17,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1220C/MIDWAY ATCT ADVISED, B737, DCA - MDW, REPORTED A BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,800 FEET 3 NE MDW. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.","1220C","800 FEET","MDW","3 NE MDW","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-17,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1357C/CHICAGO TRACON ADVISED, A319, DCA - ORD, REPORTED A BLUE UAS WHILE W BOUND AT 4,000 FEET 14 E ORD. EVASIVE ACTION NOT REPORTED. CHICAGO PD NOTIFIED.","1357C","000 FEET","ORD","14 E ORD",NA,"PD NOTIFIED","PRELIM INFO"
2025-06-17,"FLORIDA","MIAMI","PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS SIGHTING/1550E/MIAMI EXECUTIVE ATCT ADVISED, CESSNA C172, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 1,000 FEET 1 N TMB. NO EVASIVE ACTION TAKEN. MIAMI-DADE COUNTY PD NOTIFIED.","1550E","000 FEET",NA,"1 N TMB","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-17,"NEW JERSEY","CALDWELL","PRELIM INFO FROM FAA OPS: CALDWELL, NJ/UAS SIGHTING/1752E/PHL ATCT ADVISED, GULFSTREAM GLF4, REPORTED A WHITE UAS AT THE 2 O'CLOCK POSITION AT SAME ALTITUDE WHILE S BOUND AT 6,500 FEET 4 SW CALDWELL. NO EVASIVE ACTION TAKEN. NJ STATE PD NOTIFIED.","1752E","500 FEET",NA,"4 SW CALDWELL","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-18,"FLORIDA","TAMPA","PRELIM INFO FROM FAA OPS: TAMPA, FL/UAS SIGHTING/1031E/TAMPA ATCT ADVISED, A20N, BWI - TPA, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION 500 FEET BELOW WHILE S BOUND AT 1,500 FEET 5 N TPA. NO EVASIVE ACTION TAKEN. HILLSBOROUGH COUNTY SHERIFF NOTIFIED.","1031E","500 FEET","TPA","5 N TPA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-18,"NORTH CAROLINA","BURLINGTON","PRELIM INFO FROM FAA OPS: BURLINGTON, NC/UAS SIGHTING/1205E/GREENSBORO ATCT ADVISED, BEECH BE36, REPORTED A GRAY UAS WHILE W BOUND AT 5,700 FEET 10 W BUY. NO EVASIVE ACTION TAKEN. GUILFORD COUNTY SHERIFF NOTIFIED.","1205E","700 FEET",NA,"10 W BUY","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-18,"NEVADA","LAS VEGAS","PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1159P/LAS VEGAS TRACON  ADVISED, E75L, LAX - LAS, REPORTED A BLACK UAS FROM THE 12 O'CLOCK POSITION 1,000 FEET BELOW WHILE E BOUND AT 10,500 FEET 7 SSW LAS. NO EVASIVE ACTION TAKEN. ATC ADJUSTED PATTERN ALTITUDE TO PREVENT LOSS OF SEPN. LAS VEGAS METRO PD NOTIFED AT. WOC 202-267-3333 DW/KC","1159P","000 FEET","LAS","7 SSW LAS","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-18,"VIRGINIA","DANVILLE","PRELIM INFO FROM FAA OPS: DANVILLE, VA/UAS SIGHTING/1542E/RALEIGH-DURHAM ATCT ADVISED, BCS3, TORONTO, CANADA (CYYZ) - RDU, REPORTED A UAS AT THE 11 O'CLOCK POSITION WHILE N BOUND AT 13,000 FEET 16 ENE DAN. NO EVASIVE ACTION TAKEN. HALIFAX COUNTY SHERIFF NOTIFIED.","1542E","000 FEET","RDU","16 ENE DAN","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-19,"MICHIGAN","LANSING","PRELIM INFO FROM FAA OPS: LANSING, MI/UAS SIGHTING/1425E/KALAMAZOO ATCT ADVISED, CESSNA C182, REPORTED UAS FROM THE 9 O'CLOCK POSITION WHILE SE BOUND AT 3,500 FEET 9 S LAN. NO EVASIVE ACTION TAKEN. MICHIGAN STATE PD NOTIFIED.","1425E","500 FEET",NA,"9 S LAN","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-19,"VIRGINIA","MANASSAS","PRELIM INFO FROM FAA OPS: MANASSAS, VA/UAS SIGHTING/1428E/MANASSAS ATCT ADVISED, CESSNA C172, REPORTED A BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SSE BOUND AT 900 FEET 2 NNW HEF. NO EVASIVE ACTION TAKEN. PRINCE WILLIAM PD NOTIFIED. PHONE NUMBER NOT PROVIDED. WOC SW/RL","1428E","900 FEET",NA,"2 NNW HEF","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-19,"MASSACHUSETTS","BEDFORD","PRELIM INFO FROM FAA OPS: BEDFORD, MA/UAS SIGHTING/1618E/BEDFORD ATCT ADVISED, CIRRUS SR22, BED - BED, REPORTED UAS FROM THE 2 O'CLOCK POSITION WHILE NNE BOUND AT 2,000 FEET 13 W BED. NO EVASIVE ACTION TAKEN. MASSACHUSETTS STATE PD CONTACT NUMBER NOT PROVIDED. WOC MO/RL","1618E","000 FEET","BED","13 W BED","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-19,"CALIFORNIA","LINCOLN","PRELIM INFO FROM FAA OPS: LINCOLN, CA/UAS SIGHTING/1823P/NORCAL TRACON ADVISED, B39M, ORD - SMF, REPORTED A UAS FROM THE 9 O'CLOCK POSTION WHILE SW BOUND AT 7,000 FEET 7 ENE LHM. NO EVASIVE ACTION TAKEN. PLACER COUNTY SHERIFF NOTIFIED.","1823P","000 FEET","SMF","7 ENE LHM","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-20,"MARYLAND","WESTMINSTER","PRELIM INFO FROM FAA OPS: WESTMINSTER, MD/UAS SIGHTING/0520E/NEW YORK ARTCC ADVISED, PILATUS PC12, HEF - RDG, REPORTED A 2 FOOT BLACK UAS FROM THE 3 O'CLOCK POSITION WHILE NE BOUND AT 11,000 FEET 2 E WESTMINSTER VORTAC (EMI). NO EVASIVE ACTION REPORTED. PENNSYLVANIA STATE PD NOTIFIED.","0520E","000 FEET","RDG","2 E WESTMINSTER",NA,"PD NOTIFIED","PRELIM INFO"
2025-06-20,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/0924C/CHICAGO TRACON ADVISED, CRJ7, BNA - ORD, REPORTED UAS FROM THE 12 O'CLOCK POSITION WHILE W BOUND AT 4,500 FEET 8 E ORD. NO EVASIVE ACTION TAKEN. CHICAGO FBI NOTIFIED.","0924C","500 FEET","ORD","8 E ORD","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-20,"NEW YORK","NEW YORK","PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1116E/LAGUARDIA ATCT ADVISED, CRJ9, CLE - LGA, REPORTED A WHITE UAS FROM 200 FEET BELOW THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,700 FEET 5 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PD AVIATION UNIT NOTIFIED.","1116E","200 FEET","LGA","5 NE LGA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-20,"GEORGIA","ATLANTA","PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1158E/ATLANTA TRACON ADVISED, B752, TPA - ATL, REPORTED UAS FROM THE 12 O'CLOCK POSITION WHILE NW BOUND AT 10,500 FEET 40 SE ATL. NO EVASIVE ACTION TAKEN. BUTTS COUNTY SHERIFF NOTIFIED.","1158E","500 FEET","ATL","40 SE ATL","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-20,"FLORIDA","ORMOND BEACH","PRELIM INFO FROM FAA OPS: ORMOND BEACH, FL/UAS SIGHTING/LATE REPORT - 1218E/DAYTONA BEACH ATCT ADVISED, VAN'S RV12, REPORTED A UAS WHILE N BOUND AT 1,600 FEET 17 E ORMOND BEACH VORTAC (OMN). NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC SW/RC","1218E","600 FEET",NA,"17 E ORMOND","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-20,"NEW YORK","ELMIRA/CORNING","PRELIM INFO FROM FAA OPS: ELMIRA/CORNING, NY/UAS SIGHTING/1430E/ELMIRA ATCT ADVISED, DASSAULT F900, REPORTED A GOLD UAS/BALLOON FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 2,500 FEET 5 ESE ELM. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC MO/SW","1430E","500 FEET",NA,"5 ESE ELM","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-20,"ILLINOIS","CHICAGO","PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1410C/O'HARE ATCT ADVISED, E170, MSN - ORD, REPORTED GREY AND WHITE UAS WHILE W BOUND AT 3,400 FEET 8 E ORD. NO EVASIVE ACTION TAKEN. LEO CONTACT NUMBER NOT PROVIDED. WOC MO/SW","1410C","400 FEET","ORD","8 E ORD","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-20,"NEW JERSEY","TETERBORO","PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/2020E/TETERBORO ADVISED, E55P, REPORTED UAS WHILE WSW BOUND AT 800 FEET 2 W TEB. NO EVASIVE ACTION REPORTED. FLIGHT LINE MANAGER NOTIFIED. WOC JR/PM","2020E","800 FEET",NA,"2 W TEB",NA,NA,"PRELIM INFO"
2025-06-20,"MICHIGAN","MARQUETTE","PRELIM INFO FROM FAA OPS: MARQUETTE, MI/UAS SIGHTING/1347E/MARQUETTE ATCT ADVISED, E170, ORD - SAW, REPORTED A UAS FROM THE TWELVE O'CLOCK POSITION WHILE S BOUND AT 1,700 FEET 3 NNE SAW. NO EVASIVE ACTION TAKEN. MARQUETTE COUNTY SHERIFF NOTIFIED.","1347E","700 FEET","SAW","3 NNE SAW","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-21,"FLORIDA","DAYTONA BEACH","PRELIM INFO FROM FAA OPS: DAYTONA BEACH, FL/UAS SIGHTING/1106E/DAYTONA BEACH ATCT ADVISED, CESSNA C680, MCN - DAB, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE ENE BOUND AT 2,000 FEET 7 WSW DAB. NO EVASIVE ACTION TAKEN. VOLUSIA COUNTY SHERIFF NOTIFIED.","1106E","000 FEET","DAB","7 WSW DAB","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-21,"FLORIDA","ORLANDO","PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1254E/ORLANDO ATCT ADVISED, A320, CANCUN, MEXICO (MMUN) - MCO, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE NNW BOUND AT 1,200 FEET 4 N MCO. NO EVASIVE ACTION TAKEN. ORANGE COUNTY SHERIFF NOTIFIED.","1254E","200 FEET","MCO","4 N MCO","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-21,"OHIO","CLEVELAND","PRELIM INFO FROM FAA OPS: CLEVELAND, OH/UAS SIGHTING/1336E/CLEVELAND APCH ADVISED, B39M, MCO - CLE, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE N BOUND AT 10,000 FEET 10 S CLE. NO EVASIVE ACTION TAKEN. OHIO HIGHWAY PATROL NOTIFIED.","1336E","000 FEET","CLE","10 S CLE","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-21,"GEORGIA","ATLANTA","PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1358E/DEKALB-PEECHTREE ATCT ADVISED, GULFSTREAM, GLF4, REPORTED A BLACK UAS FROM THE 4 O'CLOCK POSITION WHILE NW BOUND AT 1,200 FEET .5 SE PDK. NO EVASIVE ACTION TAKEN. CHAMBLEE PD NOTIFIED.","1358E","200 FEET",NA,"5 SE PDK","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
2025-06-21,"MICHIGAN","DETROIT","PRELIM INFO FROM FAA OPS: DETROIT, MI/UAS SIGHTING/1505E/DETROIT TRACON ADVISED, DIAMOND DA40, 3DA - PTK, REPORTED A UAS FROM THE 12 O'CLOCK POSITION 700 FEET ABOVE WHILE E BOUND AT 1,800 FEET 21 ENE PTK. EVASIVE ACTION NOT REPORTED. MICHIGAN STATE PD NOTIFIED.","1505E","700 FEET","PTK","21 ENE PTK",NA,"PD NOTIFIED","PRELIM INFO"
2025-06-21,"MICHIGAN","MUSKEGON","PRELIM INFO FROM FAA OPS: MUSKEGON, MI/UAS SIGHTING/1652E/MUSKEGON ATCT ADVISED, CESSNA C414, PWK - MKG, REPORTED A BLUE AND SILVER UAS WHILE WSW BOUND AT 1,200 FEET 2 ENE MKG. NO EVASIVE ACTION TAKEN. ATTEMPTED TO NOTIFY NORTON SHORES PD WITH NEGATIVE RESULTS. WOC DW/AJ","1652E","200 FEET","MKG","2 ENE MKG","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-21,"GEORGIA","ATLANTA","PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/2040E/ATLANTA ATCT ADVISED, CRJ9, EVV - ATL, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE E BOUND AT 1,500 FEET 3 E ATL. NO EVASIVE ACTION TAKEN. LEO NOTIFIED.","2040E","500 FEET","ATL","3 E ATL","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-22,"NEW YORK","NEW YORK","PRELIM INFO FROM FAA OPS: /UAS SIGHTING/1337E/JFK ATCT ADVISED, A321, MCO - JFK, OBSERVED A UAS WHILE SOUTHWEST BOUND AT 1,200 FEET, 4 NE JFK. NO EVASIVE ACTION REPORTED. NY PORT AUTHORITY NOTIFIED.","1337E","200 FEET",NA,"4 NE JFK",NA,NA,"PRELIM INFO"
2025-06-22,"NEW YORK","NEW YORK","PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1950E/LAGUARDIA ATCT ADVISED, BCS3, MONTREAL, CANADA (CYUL) - LGA, REPORTED A RED AND WHITE UAS FROM THE 10 O'CLOCK POSITION WHILE SW BOUND AT 2,300 FEET 6 NE LGA. NO EVASIVE ACTION TAKEN. NYPD NOTIFIED.","1950E","300 FEET","LGA","6 NE LGA","NO EVASIVE ACTION TAKEN",NA,"PRELIM INFO"
2025-06-22,"TEXAS","HOUSTON","PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1935C/HOUSTON ATCT ADVISED, B39M, MONTEGO BAY, JAMAICA (MKJS) - IAH, OBSERVED A SILVER UAS AT THE 9 O'CLOCK POSITION WHILE E BOUND AT 3,000 FEET 8 W OF IAH. NO EVASIVE ACTION TAKEN. IAH ARPT PD NOTIFIED.","1935C","000 FEET",NA,"8 W OF","NO EVASIVE ACTION TAKEN","PD NOTIFIED","PRELIM INFO"
